Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSORLG00000003622	ENSORLG00000016347	nhsb	nhsa	1.05839684780111e-48	6.85139915119774e-06	6	FishWGD	protein_coding
ENSORLG00000005543	ENSORLG00000009960	CDC37 (1 to many)	CDC37 (1 to many)	2.37131706421239e-43	4.97877806337284e-13	5	FishWGD	protein_coding
ENSORLG00000007888	ENSORLG00000001453	fgd5a	fgd5b	7.25050017037218e-136	2.0733178296268e-10	6	FishWGD	protein_coding
ENSORLG00000008186	ENSORLG00000007135	ENSORLG00000008186	mybphb	3.69019726909711e-94	2.9378528533755e-18	7	FishWGD	protein_coding
ENSORLG00000016743	ENSORLG00000018020	DLL4 (1 to many)	dll4	1.35670059350057e-58	1.76591948231498e-19	6	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000001302	zgc:165423	zgc:100868 (1 to many)	2.12659324037964e-25	0.007962980758107	4	FishWGD	protein_coding
ENSORLG00000002883	ENSORLG00000016219	tnfrsfa	hdr	6.59798397859997e-47	8.56460679012974e-23	5	FishWGD	protein_coding
ENSORLG00000003772	ENSORLG00000005066	loxhd1b	loxhd1a	8.85476832494e-68	3.47173391546967e-23	7	FishWGD	protein_coding
ENSORLG00000012830	ENSORLG00000009153	C16orf72 (1 to many)	zgc:77849	1.37514929201686e-44	3.75021401463607e-08	6	FishWGD	protein_coding
ENSORLG00000011376	ENSORLG00000008840	rab11fip1a	rab11fip1b	1.36709865633904e-50	1.59173708830474e-22	6	FishWGD	protein_coding
ENSORLG00000015333	ENSORLG00000005919	adra2a	ADRA2A (1 to many)	2.38906404757844e-99	2.58809635524267e-05	6	FishWGD	protein_coding
ENSORLG00000001351	ENSORLG00000016888	RAB7A (1 to many)	rab7	3.15571380934241e-97	4.78740113787905e-09	7	FishWGD	protein_coding
ENSORLG00000003744	ENSORLG00000005031	rnf165b	rnf165a	2.06381152915361e-68	3.01121943195419e-23	7	FishWGD	protein_coding
ENSORLG00000011668	ENSORLG00000002939	LASP1 (1 to many)	lasp1	2.5705669669567e-99	1.10320866063513e-14	5	FishWGD	protein_coding
ENSORLG00000015484	ENSORLG00000007791	ENSORLG00000015484	ENSORLG00000007791	4.07642994704755e-30	4.57002276265569e-15	2	FishWGD	protein_coding
ENSORLG00000002628	ENSORLG00000002543	FBXO40 (1 to many)	FBXO40 (1 to many)	7.01379458458794e-20	1.49284620019076e-20	6	FishWGD	protein_coding
ENSORLG00000011273	ENSORLG00000017013	col1a1b	col1	1.27242368474018e-128	9.86779434488149e-25	5	FishWGD	protein_coding
ENSORLG00000011874	ENSORLG00000009958	rbm25b	rbm25a	5.87088156972149e-140	1.2350957461383e-18	7	FishWGD	protein_coding
ENSORLG00000016429	ENSORLG00000011584	col6a2 (1 to many)	col6a2 (1 to many)	5.17234582644851e-21	0.000611464438722135	7	FishWGD	protein_coding
ENSORLG00000008948	ENSORLG00000007151	si:ch211-38m6.6	ENSORLG00000007151	2.21397462422692e-12	4.27927421504599e-15	2	FishWGD	protein_coding
ENSORLG00000010614	ENSORLG00000004236	dnajb6b	dnajb6a	2.22717058342225e-60	1.14162330849405e-12	7	FishWGD	protein_coding
ENSORLG00000010749	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00664820564601513	1	FishWGD	protein_coding
ENSORLG00000008890	ENSORLG00000011356	aak1b	aak1a	1.27200881195627e-51	5.94296073951516e-23	6	FishWGD	protein_coding
ENSORLG00000014402	ENSORLG00000011182	neflb	nefla	1.31990122669679e-44	1.44781402416285e-16	7	FishWGD	protein_coding
ENSORLG00000009517	ENSORLG00000008603	si:ch211-223p8.8	ENSORLG00000008603	2.81796609767719e-42	1.07873285814873e-10	3	FishWGD	protein_coding
ENSORLG00000010645	ENSORLG00000002071	rab33ba	RAB33B (1 to many)	5.25462973352736e-08	0.0743776370859141	7	FishWGD	protein_coding
ENSORLG00000019183	ENSORLG00000010978	si:dkey-191g9.5 (1 to many)	si:dkey-21e13.3	4.25719268418315e-23	2.41403145718125e-07	2	Vertebrata	protein_coding
ENSORLG00000007133	ENSORLG00000004409	ENSORLG00000007133	cntnap2b	4.28871849729163e-13	2.18692281332333e-15	1	FishWGD	protein_coding
ENSORLG00000016068	ENSORLG00000006371	cpne5b	cpne5a	1.31116375456198e-61	6.25544886299606e-18	6	FishWGD	protein_coding
ENSORLG00000006280	ENSORLG00000001036	itcha	itchb	5.55390154104491e-100	2.38417318720294e-16	6	FishWGD	protein_coding
ENSORLG00000006486	ENSORLG00000001305	cd151	cd151l	1.31636207375968e-71	3.67396943126898e-20	6	FishWGD	protein_coding
ENSORLG00000009231	ENSORLG00000003128	MSRB1 (1 to many)	msrb1b	4.59827960060028e-86	1.80621207413577e-21	5	FishWGD	protein_coding
ENSORLG00000001206	ENSORLG00000006549	zgc:100868 (1 to many)	si:dkey-32n7.7	7.8402317291921e-130	1.49738455852276e-21	6	FishWGD	protein_coding
ENSORLG00000006068	ENSORLG00000014420	hmx4	ENSORLG00000014420	1.6029758696927e-19	2.96942661669905e-05	2	FishWGD	protein_coding
ENSORLG00000002610	ENSORLG00000002543	FBXO40 (1 to many)	FBXO40 (1 to many)	1.63734874517866e-18	1.81067924808101e-20	6	FishWGD	protein_coding
ENSORLG00000006790	ENSORLG00000009143	spock2	SPOCK2 (1 to many)	6.13973435490593e-132	2.46292138864626e-24	7	FishWGD	protein_coding
ENSORLG00000019191	ENSORLG00000013557	ptbp2a	ptbp2b	5.78141050709606e-61	1.04503372812165e-12	6	FishWGD	protein_coding
ENSORLG00000013554	ENSORLG00000007945	UBA3 (1 to many)	uba3	2.64299630717505e-74	1.52766517381031e-12	7	FishWGD	protein_coding
ENSORLG00000003615	ENSORLG00000010242	ENDOD1 (1 to many)	ENDOD1 (1 to many)	4.73428458921655e-16	1.0053079828224e-11	6	FishWGD	protein_coding
ENSORLG00000015303	ENSORLG00000013951	march2 (1 to many)	march2 (1 to many)	1.96920140704219e-73	9.68532548596954e-20	7	FishWGD	protein_coding
ENSORLG00000016079	ENSORLG00000010519	tspan13a	tspan13b	2.59824279790168e-45	5.61080074584209e-12	6	FishWGD	protein_coding
ENSORLG00000015844	ENSORLG00000012536	kcnab1b	kcnab1a	1.87473138958659e-81	0.000217735294500094	6	FishWGD	protein_coding
ENSORLG00000009297	ENSORLG00000006362	mpx (1 to many)	ENSORLG00000006362	4.25477001629896e-13	4.38579721976549e-23	6	FishWGD	protein_coding
ENSORLG00000008313	ENSORLG00000006911	iscub	si:ch211-191d15.2	1.0596996475743e-106	0.0033389624083092	6	Vertebrata	protein_coding
ENSORLG00000015979	ENSORLG00000006051	sort1a	sort1b	3.52848092789955e-67	3.02518397675131e-22	6	FishWGD	protein_coding
ENSORLG00000001386	ENSORLG00000014880	pomca	pomcb	7.31193540285334e-78	3.68040498565976e-08	7	FishWGD	protein_coding
ENSORLG00000002496	ENSORLG00000013972	ep300a	ep300b	1.4938982957001e-161	1.33522501709503e-27	7	FishWGD	protein_coding
ENSORLG00000011340	ENSORLG00000015576	slc25a24	SLC25A24 (1 to many)	2.32317318935878e-44	2.47713601103599e-13	6	FishWGD	protein_coding
ENSORLG00000016580	ENSORLG00000010086	zp2.1	zp2l2 (1 to many)	0.011360053146868	7.02461645045033e-10	2	FishWGD	protein_coding
ENSORLG00000008984	ENSORLG00000016113	lmna	LMNA (1 to many)	5.39647984388707e-32	1.00114471008038e-12	6	FishWGD	protein_coding
ENSORLG00000012601	ENSORLG00000008218	IDH2 (1 to many)	IDH2 (1 to many)	2.1644470697439e-109	1.04074146672756e-20	7	FishWGD	protein_coding
ENSORLG00000002885	ENSORLG00000011667	tnika (1 to many)	tnika (1 to many)	1.70688261420261e-45	9.45380154229151e-06	7	FishWGD	protein_coding
ENSORLG00000003560	ENSORLG00000017070	rab11fip4b	rab11fip4a	1.85039554429769e-68	3.33009090946599e-19	7	FishWGD	protein_coding
ENSORLG00000008152	ENSORLG00000001125	taok3b	taok3a	1.66573854741539e-158	1.65135886102957e-20	7	FishWGD	protein_coding
ENSORLG00000017796	ENSORLG00000004705	FRMPD4 (1 to many)	FRMPD4 (1 to many)	2.05149267663447e-66	6.65607384252733e-21	6	FishWGD	protein_coding
ENSORLG00000007381	ENSORLG00000004944	colq	wu:fc38h03	1.7272195599344e-88	8.64510726493846e-36	6	FishWGD	protein_coding
ENSORLG00000020617	ENSORLG00000000376	nitr9	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000018102	ENSORLG00000015191	klf11a	klf11b	2.19754972774109e-132	3.21662490846812e-30	6	FishWGD	protein_coding
ENSORLG00000006159	ENSORLG00000017956	zgc:172122	zgc:113337	1.17503718321458e-77	3.73343443964341e-30	6	FishWGD	protein_coding
ENSORLG00000008716	ENSORLG00000009129	crb1	CRB1 (1 to many)	4.12795113423116e-47	1.26542443387682e-13	7	FishWGD	protein_coding
ENSORLG00000013763	ENSORLG00000009423	tpra	tprb	5.42484216562289e-82	7.13484695144123e-15	7	FishWGD	protein_coding
ENSORLG00000017161	ENSORLG00000012878	igfbp1b	igfbp1a	1.01490645326113e-25	4.76720066687013e-29	6	FishWGD	protein_coding
ENSORLG00000002309	ENSORLG00000006025	SORCS3 (1 to many)	si:ch211-207n2.8	1.58773884215811e-53	4.66825930595032e-09	6	FishWGD	protein_coding
ENSORLG00000015857	ENSORLG00000015811	galnt8a.1	galnt8b.1	6.2103805590311e-60	2.8896225891041e-20	4	FishWGD	protein_coding
ENSORLG00000007797	ENSORLG00000012291	syngr2a	syngr2b	5.92861510202291e-92	4.4395246081218e-17	6	FishWGD	protein_coding
ENSORLG00000020744	ENSORLG00000010600	tob1b	tob1a	1.25059019551042e-75	1.10841457848774e-20	6	FishWGD	protein_coding
ENSORLG00000003652	ENSORLG00000017753	abcc4	ABCC4 (1 to many)	4.95867329271489e-59	1.24358235971355e-07	6	FishWGD	protein_coding
ENSORLG00000018172	ENSORLG00000017891	btbd6a	BTBD6 (1 to many)	4.63820500328015e-71	1.79629577737156e-09	6	FishWGD	protein_coding
ENSORLG00000020626	ENSORLG00000000367	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000008827	ENSORLG00000012559	ENSORLG00000008827	ENSORLG00000012559	3.49874442733213e-87	2.6278665771617e-21	7	FishWGD	protein_coding
ENSORLG00000002587	ENSORLG00000011068	DENND2A (1 to many)	DENND2A (1 to many)	1.89796861020294e-49	9.91711268423286e-24	7	FishWGD	protein_coding
ENSORLG00000015772	ENSORLG00000007687	plxna2 (1 to many)	PLXNA2 (1 to many)	1.29335982165283e-41	2.98948423535922e-10	7	FishWGD	protein_coding
ENSORLG00000002438	ENSORLG00000004264	svila (1 to many)	svila (1 to many)	1.41508741201117e-30	1.8500741999612e-09	7	FishWGD	protein_coding
ENSORLG00000017721	ENSORLG00000018012	esr2	esr2b	6.55828331821731e-135	1.01185166876866e-18	7	FishWGD	protein_coding
ENSORLG00000012672	ENSORLG00000008618	cacna1ha	cacna1hb	2.94794783940055e-43	3.51152192716303e-20	6	FishWGD	protein_coding
ENSORLG00000002870	ENSORLG00000005247	nmt1a	nmt1b	1.86295641561072e-177	2.1573084665137e-32	7	FishWGD	protein_coding
ENSORLG00000003822	ENSORLG00000012942	GJA3 (1 to many)	GJA3 (1 to many)	4.24140207557129e-22	1.31457529941161e-13	5	FishWGD	protein_coding
ENSORLG00000003993	ENSORLG00000013329	ENSORLG00000003993	or115-15 (1 to many)	7.37200037710982e-06	2.08428310434595e-07	1	FishWGD	protein_coding
ENSORLG00000007416	ENSORLG00000011014	ttyh2l	ttyh2	2.92648516790971e-193	4.59516205435027e-21	7	FishWGD	protein_coding
ENSORLG00000010783	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00661544793624531	1	FishWGD	protein_coding
ENSORLG00000003279	ENSORLG00000009773	sumo2	sumo2	2.69130225711348e-27	2.4304459626647e-05	6	FishWGD	protein_coding
ENSORLG00000021170	ENSORLG00000021044	ENSORLG00000021170	ola-mir-135b	1.41580358903205e-12	4.99353052952745e-09	6	FishWGD	miRNA
ENSORLG00000005469	ENSORLG00000008371	RAB3A (1 to many)	RAB3A (1 to many)	2.84676806037848e-103	1.83692475806132e-05	5	FishWGD	protein_coding
ENSORLG00000016285	ENSORLG00000016028	acap3b	acap3a	6.47504380474214e-53	1.10405387778597e-21	7	FishWGD	protein_coding
ENSORLG00000009403	ENSORLG00000016289	entpd5b	entpd5a	3.20606024444514e-195	5.29664378029943e-28	7	FishWGD	protein_coding
ENSORLG00000017081	ENSORLG00000015760	ENSORLG00000017081	pak6b	2.35820395879436e-12	2.08868163288682e-10	5	FishWGD	protein_coding
ENSORLG00000005019	ENSORLG00000009715	slc43a2b	slc43a2a	1.42216884470113e-94	1.16674649399054e-15	7	FishWGD	protein_coding
ENSORLG00000016063	ENSORLG00000014950	olfml3a	olfml3b	2.8877926286281e-70	3.88381643204799e-24	7	FishWGD	protein_coding
ENSORLG00000006081	ENSORLG00000014408	CPZ (1 to many)	cpz	1.06408289651018e-47	5.74176384860739e-08	6	FishWGD	protein_coding
ENSORLG00000020620	ENSORLG00000000367	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000016253	ENSORLG00000020153	atp6ap1b	atp6ap1a	1.1802776330925e-19	1.88965572865651e-07	5	FishWGD	protein_coding
ENSORLG00000010636	ENSORLG00000013095	PPHLN1 (1 to many)	pphln1 (1 to many)	1.06784684307233e-47	2.02252294551969e-08	5	Vertebrata	protein_coding
ENSORLG00000007373	ENSORLG00000011087	cdc42ep4a	cdc42ep4b	4.76354407269839e-144	1.11678391409668e-14	7	FishWGD	protein_coding
ENSORLG00000011302	ENSORLG00000017270	dlgap2b	dlgap2a	7.57694549790962e-48	1.078304210877e-24	5	FishWGD	protein_coding
ENSORLG00000008231	ENSORLG00000002420	zgc:194355 (1 to many)	zgc:194355 (1 to many)	9.01383954693474e-28	0.000202732107727999	6	FishWGD	protein_coding
ENSORLG00000007068	ENSORLG00000017236	TRIM35 (1 to many)	TRIM35 (1 to many)	0.00340004616796466	0.0390923143913211	3	FishWGD	protein_coding
ENSORLG00000008020	ENSORLG00000020633	stox2a	stox2b	9.34003039698558e-42	0.000704281664076687	6	FishWGD	protein_coding
ENSORLG00000001371	ENSORLG00000013613	ENSORLG00000001371	ENSORLG00000013613	2.45407509527149e-08	8.6246742520849e-08	2	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000000256	zgc:165423	zgc:123295 (1 to many)	1.20062184263923e-71	9.55385713370657e-06	4	FishWGD	protein_coding
ENSORLG00000005971	ENSORLG00000001483	clip1a	CLIP1 (1 to many)	5.26945793392355e-189	4.05260523946154e-18	7	FishWGD	protein_coding
ENSORLG00000009737	ENSORLG00000012316	hipk3b	hipk3a	5.58385655634307e-91	1.0540723897836e-15	7	FishWGD	protein_coding
ENSORLG00000007498	ENSORLG00000001643	c1galt1a	c1galt1b	1.67078459378684e-68	1.33452768314767e-32	2	FishWGD	protein_coding
ENSORLG00000010753	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00661544793624531	1	FishWGD	protein_coding
ENSORLG00000004661	ENSORLG00000017792	MID1 (1 to many)	mid1	1.01684317990393e-72	4.68244411760907e-21	6	FishWGD	protein_coding
ENSORLG00000015557	ENSORLG00000015279	NR4A1 (1 to many)	nr4a1	9.01198502961692e-94	1.05785472913048e-19	5	FishWGD	protein_coding
ENSORLG00000001916	ENSORLG00000008910	TEX2 (1 to many)	tex2	1.84400007470549e-72	9.21256569379851e-10	7	FishWGD	protein_coding
ENSORLG00000009431	ENSORLG00000016309	aldh6a1 (1 to many)	aldh6a1 (1 to many)	4.54055629737006e-95	6.79043628448579e-13	7	FishWGD	protein_coding
ENSORLG00000004888	ENSORLG00000015213	slc29a1a	slc29a1b	4.24866502773345e-65	1.12086800864178e-06	5	FishWGD	protein_coding
ENSORLG00000015828	ENSORLG00000007619	si:dkey-261h17.1	si:ch211-286o17.1	4.21175247713412e-18	7.19208108451635e-17	1	FishWGD	protein_coding
ENSORLG00000008883	ENSORLG00000014367	kcnmb2	si:ch211-247n2.1	5.06136176424701e-43	1.17058009764355e-12	7	FishWGD	protein_coding
ENSORLG00000004954	ENSORLG00000000647	TMEM65 (1 to many)	tmem65	6.75702032502444e-72	3.13311193196049e-13	7	FishWGD	protein_coding
ENSORLG00000013483	ENSORLG00000010676	zgc:162544 (1 to many)	ENSORLG00000010676	8.45468771716146e-70	8.69338339390283e-14	7	FishWGD	protein_coding
ENSORLG00000007062	ENSORLG00000016175	srgap1b	srgap1a	1.13935240649419e-63	2.3601068829058e-13	6	Bilateria	protein_coding
ENSORLG00000010846	ENSORLG00000016808	rab15	RAB15 (1 to many)	4.25352462089586e-100	8.28250549326606e-19	6	FishWGD	protein_coding
ENSORLG00000014781	ENSORLG00000002301	tns1b	tns1a	8.13869327073236e-125	2.92875290113984e-29	4	FishWGD	protein_coding
ENSORLG00000014055	ENSORLG00000004491	FMNL1 (1 to many)	fmnl1a	4.37336271497211e-128	4.51857700689776e-15	7	FishWGD	protein_coding
ENSORLG00000008604	ENSORLG00000000921	KIF21B (1 to many)	kif21a	1.38783655502116e-17	2.18164550254417e-18	5	FishWGD	protein_coding
ENSORLG00000001089	ENSORLG00000003453	fam212aa	fam212ab	1.98431992259073e-107	2.06752063418792e-08	5	FishWGD	protein_coding
ENSORLG00000020266	ENSORLG00000014751	nol4lb	nol4la	2.54589316639013e-52	2.30426920627553e-07	6	FishWGD	protein_coding
ENSORLG00000020623	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000020893	ENSORLG00000002006	sptbn1 (1 to many)	sptbn1 (1 to many)	5.28450610818838e-33	0.00325768280146795	2	FishWGD	protein_coding
ENSORLG00000010295	ENSORLG00000002650	CIART (1 to many)	CIART (1 to many)	8.7579404457714e-31	8.07821993951895e-07	5	FishWGD	protein_coding
ENSORLG00000006719	ENSORLG00000008927	zmiz1b	ZMIZ1 (1 to many)	9.50292309077769e-140	1.36644901765981e-24	7	FishWGD	protein_coding
ENSORLG00000013035	ENSORLG00000009382	gpr158a	gpr158b (1 to many)	8.86823038429471e-81	6.34237020452025e-30	6	FishWGD	protein_coding
ENSORLG00000019048	ENSORLG00000000376	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000004933	ENSORLG00000005745	pfkpa	pfkpb	3.79100899888124e-81	7.10037711362065e-21	6	FishWGD	protein_coding
ENSORLG00000017395	ENSORLG00000000441	itga6a	itga6l	0.000645593914632574	0.0975283531175372	5	FishWGD	protein_coding
ENSORLG00000017331	ENSORLG00000011020	kcnk2b	kcnk2a	4.75928823318788e-50	2.16655880249615e-07	7	FishWGD	protein_coding
ENSORLG00000015470	ENSORLG00000017610	ENSORLG00000015470	cx34.5	6.96741009044044e-06	0.238886660323653	2	FishWGD	protein_coding
ENSORLG00000013590	ENSORLG00000012327	tmc2a	tmc2b	2.25335418990512e-22	8.52736646671895e-14	5	FishWGD	protein_coding
ENSORLG00000005083	ENSORLG00000015422	si:dkeyp-44a8.2	zgc:123105	2.86763020854309e-125	1.49273351114877e-25	7	FishWGD	protein_coding
ENSORLG00000016439	ENSORLG00000008144	UBE2E1 (1 to many)	UBE2E1 (1 to many)	1.32912659295743e-26	2.75390783436771e-08	6	FishWGD	protein_coding
ENSORLG00000007894	ENSORLG00000008121	gal3st1a	gal3st1b	1.09729372503533e-154	1.13354228935714e-31	7	FishWGD	protein_coding
ENSORLG00000014267	ENSORLG00000005396	slc1a3b	slc1a3a	7.03012628881271e-47	1.4639434944543e-12	6	FishWGD	protein_coding
ENSORLG00000000328	ENSORLG00000010942	stc1l	stc1	4.34194147469565e-71	1.07145068111417e-22	6	FishWGD	protein_coding
ENSORLG00000001096	ENSORLG00000016651	ENSORLG00000001096	trim107	4.01226085863618e-09	9.87810423606249e-12	1	FishWGD	protein_coding
ENSORLG00000004517	ENSORLG00000010875	GRM5 (1 to many)	GRM5 (1 to many)	2.14408077757672e-139	7.36655370447129e-16	7	FishWGD	protein_coding
ENSORLG00000014353	ENSORLG00000003296	rnf38 (1 to many)	rnf38 (1 to many)	7.62943557788104e-09	5.81898643112932e-07	6	FishWGD	protein_coding
ENSORLG00000016840	ENSORLG00000014252	shdb	shda	1.29065484567079e-77	7.30632563915824e-15	6	FishWGD	protein_coding
ENSORLG00000003511	ENSORLG00000000839	suz12b	suz12a	3.11737039490056e-71	5.63437570338487e-08	7	FishWGD	protein_coding
ENSORLG00000001209	ENSORLG00000006351	zgc:100868 (1 to many)	zgc:123217	1.02810986361486e-129	1.40135707513473e-21	6	FishWGD	protein_coding
ENSORLG00000016568	ENSORLG00000000901	vstm2l	VSTM2L (1 to many)	5.24969260021467e-46	7.49429842238687e-08	7	FishWGD	protein_coding
ENSORLG00000000322	ENSORLG00000002466	rin2	si:ch211-85n16.4	4.4617391922777e-30	4.32933062135777e-08	7	FishWGD	protein_coding
ENSORLG00000010920	ENSORLG00000016799	sipa1l1	SIPA1L1 (1 to many)	1.74534702681011e-122	6.74692100114148e-19	6	FishWGD	protein_coding
ENSORLG00000017744	ENSORLG00000013901	man1b1b	man1b1a	2.22640575316971e-150	4.32059754864862e-24	6	FishWGD	protein_coding
ENSORLG00000020632	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000003951	ENSORLG00000003400	hmgb1b	hmgb1a	7.40988522721183e-119	5.30419120116295e-38	6	FishWGD	protein_coding
ENSORLG00000000364	ENSORLG00000011059	ENSORLG00000000364	ENSORLG00000011059	6.7855982264672e-07	2.71908085371963e-12	2	FishWGD	protein_coding
ENSORLG00000009859	ENSORLG00000012424	wt1b	wt1a	4.97342426154798e-93	1.07545441699767e-16	6	FishWGD	protein_coding
ENSORLG00000004201	ENSORLG00000012779	ARHGAP20 (1 to many)	arhgap20	1.33055551035194e-21	3.37128046559381e-14	6	FishWGD	protein_coding
ENSORLG00000001787	ENSORLG00000014902	slc35f2l	slc35f2	1.3035014558928e-103	5.16680438073639e-14	6	FishWGD	protein_coding
ENSORLG00000012644	ENSORLG00000008210	IMPA1 (1 to many)	impa1	3.48910447367185e-31	1.29607631557487e-09	5	FishWGD	protein_coding
ENSORLG00000009254	ENSORLG00000015077	dnaja2l	dnaja2	1.03526400144995e-91	3.11920204321454e-17	7	FishWGD	protein_coding
ENSORLG00000011854	ENSORLG00000013539	TAF4 (1 to many)	taf4a	4.47993525910027e-93	1.45444456757809e-17	7	FishWGD	protein_coding
ENSORLG00000013365	ENSORLG00000004255	ENSORLG00000013365	ENSORLG00000004255	6.09788432191966e-06	2.60326718270098e-07	4	FishWGD	protein_coding
ENSORLG00000019653	ENSORLG00000005626	olfm3b	olfm3a	1.80695627329295e-76	5.65806492032995e-22	6	FishWGD	protein_coding
ENSORLG00000020617	ENSORLG00000000367	nitr9	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000014904	ENSORLG00000007714	SLC9A1 (1 to many)	SLC9A1 (1 to many)	7.36213537900897e-61	3.96923879374864e-14	6	FishWGD	protein_coding
ENSORLG00000020732	ENSORLG00000003228	TSHZ1 (1 to many)	tshz1	4.75592323245228e-26	1.98509513984396e-12	6	FishWGD	protein_coding
ENSORLG00000000682	ENSORLG00000012532	SPHK1 (1 to many)	SPHK1 (1 to many)	2.77112030684428e-58	3.8565029392683e-07	7	FishWGD	protein_coding
ENSORLG00000008119	ENSORLG00000000830	si:ch73-209e20.3	ENSORLG00000000830	1.40415971093569e-55	1.23674054368194e-09	6	FishWGD	protein_coding
ENSORLG00000005515	ENSORLG00000012789	gnb5a	gnb5b	1.42538330025513e-97	9.94784207161825e-17	5	FishWGD	protein_coding
ENSORLG00000009156	ENSORLG00000013545	lipea	lipeb	4.8064604673308e-41	4.48885956833994e-25	5	FishWGD	protein_coding
ENSORLG00000011425	ENSORLG00000017844	chmp5b	chmp5a	1.33546972402364e-48	8.86125887135957e-23	7	FishWGD	protein_coding
ENSORLG00000012453	ENSORLG00000004512	aebp2	AEBP2 (1 to many)	1.02341220993468e-62	1.21060007819041e-14	7	FishWGD	protein_coding
ENSORLG00000010752	ENSORLG00000008159	apobec2a	apobec2b	8.56857004279269e-50	1.07932680232537e-08	7	FishWGD	protein_coding
ENSORLG00000006807	ENSORLG00000016883	CPT1A (1 to many)	cpt1cb	1.50496547195277e-11	2.7999758988411e-12	5	FishWGD	protein_coding
ENSORLG00000020621	ENSORLG00000000381	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000017449	ENSORLG00000018000	atcaya	atcayb	2.26845765558618e-97	1.91658367332233e-16	7	FishWGD	protein_coding
ENSORLG00000018961	ENSORLG00000019353	crygmxl1	ENSORLG00000019353	7.5624024813059e-34	1.01016741061923e-10	5	FishWGD	protein_coding
ENSORLG00000018265	ENSORLG00000014716	ENSORLG00000018265	tpd52l2a	2.6227549913232e-09	0.116768155782734	4	FishWGD	protein_coding
ENSORLG00000007788	ENSORLG00000005529	si:dkey-33g10.1 (1 to many)	si:dkey-33g10.1 (1 to many)	4.77230466067251e-76	6.08407376913357e-21	7	FishWGD	protein_coding
ENSORLG00000008303	ENSORLG00000003441	neurod2	NEUROD2 (1 to many)	6.18164858167796e-36	1.23797354159269e-16	4	FishWGD	protein_coding
ENSORLG00000002753	ENSORLG00000007512	PHB2 (1 to many)	PHB2 (1 to many)	2.39587202041302e-17	2.81525967439182e-05	4	FishWGD	protein_coding
ENSORLG00000008392	ENSORLG00000000012	MPP4 (1 to many)	si:ch73-272h16.4	1.79032031178573e-40	1.14176495631348e-06	7	FishWGD	protein_coding
ENSORLG00000006216	ENSORLG00000018232	taar15 (1 to many)	taar15 (1 to many)	0.0193084710535169	1.2101380021999e-07	4	FishWGD	protein_coding
ENSORLG00000001364	ENSORLG00000018074	faimb	faima	5.44169039719674e-52	6.49331427732082e-18	6	FishWGD	protein_coding
ENSORLG00000010103	ENSORLG00000010630	bco2b	bco2l	1.22769312148909e-41	3.44158115571508e-05	5	FishWGD	protein_coding
ENSORLG00000011907	ENSORLG00000009434	hhatla	hhatlb	6.94923495194441e-92	2.93093427201806e-26	7	FishWGD	protein_coding
ENSORLG00000009010	ENSORLG00000007219	ephb3a	EPHB3 (1 to many)	2.91783181290891e-98	2.86456231434956e-15	6	FishWGD	protein_coding
ENSORLG00000009775	ENSORLG00000001717	PLPP3 (1 to many)	plpp3	1.46395093573599e-68	1.06177550156879e-12	6	FishWGD	protein_coding
ENSORLG00000008562	ENSORLG00000012943	kdm2bb	kdm2ba	3.53047036268428e-168	1.03482409853124e-25	7	FishWGD	protein_coding
ENSORLG00000014290	ENSORLG00000003226	chrnb3a	chrnb3b	6.08327051404722e-34	1.70970994778457e-16	6	FishWGD	protein_coding
ENSORLG00000010749	ENSORLG00000000381	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00664820564601513	1	FishWGD	protein_coding
ENSORLG00000003963	ENSORLG00000004613	kaznb (1 to many)	KAZN (1 to many)	1.95934759752301e-92	5.64522704725098e-21	6	FishWGD	protein_coding
