Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSDARG00000079046	ENSDARG00000077653	CABZ01075627.1	rabl6b	8.2284681793772e-21	0.0336827774536977	7	FishWGD	protein_coding
ENSDARG00000078901	ENSDARG00000062396	anks1ab	anks1aa	3.93371183151543e-132	1.41636714184683e-32	7	FishWGD	protein_coding
ENSDARG00000105206	ENSDARG00000052734	hmgcrb	hmgcra	1.48081604284995e-89	1.00662337940154e-15	7	FishWGD	protein_coding
ENSDARG00000104401	ENSDARG00000075192	yme1l1b	yme1l1a	1.09320250311348e-66	7.97925259831377e-20	7	FishWGD	protein_coding
ENSDARG00000062116	ENSDARG00000071673	ctdsplb	ctdspla	2.77330812484283e-75	4.74879018437292e-26	5	FishWGD	protein_coding
ENSDARG00000099646	ENSDARG00000099244	pcdh1g3	pcdh2g7	1.1424855901247e-61	4.7792817309884e-12	7	FishWGD	protein_coding
ENSDARG00000103193	ENSDARG00000100373	TRIM35 (1 to many)	TRIM35 (1 to many)	1.0257343363969e-16	1.52939291324935e-08	2	FishWGD	protein_coding
ENSDARG00000070052	ENSDARG00000089954	tdrd6	TDRD6 (1 to many)	2.78253457524575e-57	3.99200918869031e-12	7	FishWGD	protein_coding
ENSDARG00000098949	ENSDARG00000099024	mslna	MSLN (1 to many)	4.95870024373388e-11	7.54854956052326e-13	6	FishWGD	protein_coding
ENSDARG00000087330	ENSDARG00000063555	maza	MAZ (1 to many)	4.02183946759804e-36	5.10923401782549e-14	5	FishWGD	protein_coding
ENSDARG00000036462	ENSDARG00000046124	rab11fip1b	rab11fip1a	1.36709865633904e-50	1.59173708830474e-22	6	FishWGD	protein_coding
ENSDARG00000008322	ENSDARG00000039878	ambra1a	ambra1b	9.41759838313762e-77	1.61544011443124e-10	7	FishWGD	protein_coding
ENSDARG00000101463	ENSDARG00000090998	si:dkey-176f19.1	CABZ01071911.1	5.80147541792671e-09	4.02587288999699e-14	4	FishWGD	protein_coding
ENSDARG00000098563	ENSDARG00000041024	or109-1	or111-6	2.69937983947662e-28	7.76195034080125e-14	2	FishWGD	protein_coding
ENSDARG00000078210	ENSDARG00000075295	tulp1b	tulp1a	1.17705035910447e-44	6.58097244459987e-14	6	FishWGD	protein_coding
ENSDARG00000100504	ENSDARG00000060265	ppp1r27b	ppp1r27a	8.84320063309875e-110	1.87425483245822e-12	5	FishWGD	protein_coding
ENSDARG00000043767	ENSDARG00000103510	si:ch211-282j17.3	CR391991.2	0.016066630541743	1.48461078961442e-10	1	FishWGD	protein_coding
ENSDARG00000086204	ENSDARG00000045265	gsg1l2a	gsg1l2b	1.38379119684781e-45	6.53257508076188e-11	5	FishWGD	protein_coding
ENSDARG00000056105	ENSDARG00000057913	syt11b	syt11a	7.68279148907801e-25	9.48465422455902e-10	7	FishWGD	protein_coding
ENSDARG00000043555	ENSDARG00000030236	tmem30ab	tmem30aa	2.52783491428991e-46	3.45292373024269e-14	5	FishWGD	protein_coding
ENSDARG00000077399	ENSDARG00000061243	ubash3bb	ubash3ba	3.58118223098666e-125	1.24848339081588e-19	7	FishWGD	protein_coding
ENSDARG00000102990	ENSDARG00000086383	or109-5	or111-8	2.69937983947662e-28	4.09738338710024e-14	2	FishWGD	protein_coding
ENSDARG00000055791	ENSDARG00000037012	SLC3A2 (1 to many)	slc3a2b	5.14880188973764e-61	0.00160475219731682	6	FishWGD	protein_coding
ENSDARG00000054290	ENSDARG00000026842	acin1a	acin1b	2.11431935103902e-89	0.00499503013936683	5	Vertebrata	protein_coding
ENSDARG00000016474	ENSDARG00000037064	galcb	galca	1.1669095331002e-77	5.97645312133548e-11	7	FishWGD	protein_coding
ENSDARG00000053467	ENSDARG00000042900	gtpbp1	gtpbp1l	1.27312657912019e-14	0.00151288350616797	7	Otophysa	protein_coding
ENSDARG00000098627	ENSDARG00000031048	gspt1l	gspt1	1.21155526974157e-67	1.12375781666953e-17	5	FishWGD	protein_coding
ENSDARG00000091095	ENSDARG00000102866	si:dkey-88n24.8	CR391991.1	0.016066630541743	1.5160658393559e-10	1	FishWGD	protein_coding
ENSDARG00000006983	ENSDARG00000034668	celf3b	celf3a	1.16667397505982e-124	1.46220799800919e-23	6	FishWGD	protein_coding
ENSDARG00000005841	ENSDARG00000029995	tnni2a.2	tnni2b.2	1.85091364699042e-40	1.77195479200091e-09	6	FishWGD	protein_coding
ENSDARG00000062449	ENSDARG00000029671	xpr1a	xpr1b	6.9430479034957e-85	3.24714944817921e-13	7	FishWGD	protein_coding
ENSDARG00000093673	ENSDARG00000014624	si:dkey-28d5.4	si:dkeyp-94g1.1	0.016066630541743	2.09861093186836e-10	1	FishWGD	protein_coding
ENSDARG00000076371	ENSDARG00000076416	SHROOM2 (1 to many)	SHROOM2 (1 to many)	3.64760758772196e-68	5.95488335537438e-06	6	FishWGD	protein_coding
ENSDARG00000059770	ENSDARG00000062054	cpt1aa	cpt1ab	1.98366071048939e-36	1.25325083812923e-12	6	FishWGD	protein_coding
ENSDARG00000094738	ENSDARG00000074638	loxhd1a	loxhd1b	8.85476832494e-68	3.47173391546967e-23	7	FishWGD	protein_coding
ENSDARG00000074697	ENSDARG00000056156	npdc1a	npdc1b	5.00617461532964e-72	8.53647769611289e-12	6	FishWGD	protein_coding
ENSDARG00000007382	ENSDARG00000079623	ubtd1a	ubtd1b	1.07782930793721e-94	5.1113399106947e-08	5	Otophysa	protein_coding
ENSDARG00000051737	ENSDARG00000105345	zgc:173552	zgc:173552	4.88836992635671e-06	5.03737811611957e-07	1	FishWGD	protein_coding
ENSDARG00000095022	ENSDARG00000061497	thsd7ba	thsd7bb	5.56280548813057e-09	0.000775475349843355	4	FishWGD	protein_coding
ENSDARG00000098932	ENSDARG00000078691	GIGYF1 (1 to many)	gigyf1	4.38306776298654e-25	1.10672760397359e-09	6	FishWGD	protein_coding
ENSDARG00000014041	ENSDARG00000073721	smarcad1a	smarcad1b	5.81557087337207e-06	0.00495407747282677	6	FishWGD	protein_coding
ENSDARG00000077761	ENSDARG00000079455	nlgn4b	nlgn4a	4.64656551255476e-33	0.0202116111932686	4	FishWGD	protein_coding
ENSDARG00000101207	ENSDARG00000086633	or109-11	or111-3	2.69937983947662e-28	4.14709367119624e-14	2	FishWGD	protein_coding
ENSDARG00000041317	ENSDARG00000056059	rangap1a	rangap1b	6.18586556735707e-143	1.81225620100968e-18	7	FishWGD	protein_coding
ENSDARG00000104007	ENSDARG00000078940	pcdh1g1	pcdh2g12	1.1424855901247e-61	3.57218286709792e-12	7	FishWGD	protein_coding
ENSDARG00000054272	ENSDARG00000009346	caprin1b	caprin1a	1.2342631376964e-124	1.14848635206437e-19	7	FishWGD	protein_coding
ENSDARG00000089258	ENSDARG00000104302	si:ch211-225k7.2	CR391991.3	0.016066630541743	1.88885221229344e-10	1	FishWGD	protein_coding
ENSDARG00000038968	ENSDARG00000087474	ccr6b	ccr6a	2.41240949228827e-39	5.44994526457886e-17	5	FishWGD	protein_coding
ENSDARG00000075036	ENSDARG00000014624	si:ch211-225k7.6	si:dkeyp-94g1.1	0.016066630541743	2.10932403200698e-10	1	FishWGD	protein_coding
ENSDARG00000078136	ENSDARG00000099757	wdr47a	wdr47b	2.31815457331345e-14	2.57265661640962e-07	7	FishWGD	protein_coding
ENSDARG00000039363	ENSDARG00000087473	dnajb12a	dnajb12b	1.04261401194702e-173	6.80882878928074e-29	7	FishWGD	protein_coding
ENSDARG00000074231	ENSDARG00000057669	SLC9A3R2 (1 to many)	SLC9A3R2 (1 to many)	5.05491024779034e-74	1.4144475160598e-18	6	FishWGD	protein_coding
ENSDARG00000046140	ENSDARG00000052064	zgc:112038	si:dkeyp-93a5.2	6.11392291854047e-18	0.0129476636941761	4	FishWGD	protein_coding
ENSDARG00000046019	ENSDARG00000056995	snai1b	snai1a	4.18768476097786e-85	5.73708001346693e-21	4	FishWGD	protein_coding
ENSDARG00000103450	ENSDARG00000096058	BX005085.6	si:ch211-161m3.2	0.0350708558363371	8.28350718075018e-06	4	FishWGD	protein_coding
ENSDARG00000103845	ENSDARG00000053810	zgc:55733	hnrnpc	8.74935514710367e-29	2.42621393382747e-09	5	Clupeocephala	protein_coding
ENSDARG00000006220	ENSDARG00000089507	ugt1a1	ugt1b5	1.89026152037987e-56	0.000796104323647935	5	FishWGD	protein_coding
ENSDARG00000071250	ENSDARG00000076861	tmem79a	tmem79b	2.04514724850457e-80	3.77059831956083e-20	6	FishWGD	protein_coding
ENSDARG00000038147	ENSDARG00000089087	hbbe3	ba1	6.98961189759044e-20	1.01743945731099e-11	7	FishWGD	protein_coding
ENSDARG00000077290	ENSDARG00000010556	mmp25a	MMP25 (1 to many)	3.86297412720538e-29	1.41604122066367e-10	4	FishWGD	protein_coding
ENSDARG00000041159	ENSDARG00000105247	si:ch211-63p21.4	CR391991.5	0.016066630541743	1.54096019679416e-10	1	FishWGD	protein_coding
ENSDARG00000009473	ENSDARG00000044525	ppardb	pparda	5.11570951266001e-45	0.000901831706627106	7	FishWGD	protein_coding
ENSDARG00000069548	ENSDARG00000070558	zgc:162780	si:ch211-93g23.2	0.0027107769842517	8.31733357366602e-09	2	FishWGD	protein_coding
ENSDARG00000003127	ENSDARG00000092493	zgc:123105	si:dkeyp-44a8.2	2.86763020854309e-125	1.49273351114877e-25	7	FishWGD	protein_coding
ENSDARG00000061587	ENSDARG00000060586	ctdspl2a	ctdspl2b	6.64604819861422e-149	6.73001848062576e-29	6	FishWGD	protein_coding
ENSDARG00000074860	ENSDARG00000102336	slc5a7a	SLC5A7 (1 to many)	1.19577892695061e-18	1.04493362739048e-08	6	FishWGD	protein_coding
ENSDARG00000095481	ENSDARG00000102866	si:dkey-28d5.8	CR391991.1	0.016066630541743	1.89312768579748e-10	1	FishWGD	protein_coding
ENSDARG00000091560	ENSDARG00000056719	slc6a19a.2	slc6a19b	5.58268939822697e-05	1.76669137537131e-09	5	FishWGD	protein_coding
ENSDARG00000095326	ENSDARG00000091083	si:dkey-88n24.3	si:ch211-195j11.27	0.016066630541743	1.78638700771714e-10	1	FishWGD	protein_coding
ENSDARG00000053293	ENSDARG00000034707	ftr14	ftr85	0.00103520303761834	8.59263445912062e-08	2	Clupeocephala	protein_coding
ENSDARG00000098963	ENSDARG00000100243	pcdh1g13	pcdh2g8	5.30718332190692e-58	1.72751952221277e-12	6	Clupeocephala	protein_coding
ENSDARG00000079483	ENSDARG00000078722	CLIP1 (1 to many)	clip1a	5.26945793392355e-189	4.05260523946154e-18	7	FishWGD	protein_coding
ENSDARG00000011141	ENSDARG00000059311	dpysl5a	dpysl5b	3.628310349417e-65	7.88951675791638e-13	6	FishWGD	protein_coding
ENSDARG00000055175	ENSDARG00000006544	c1qtnf6a	CABZ01084570.1	1.4964656652146e-35	1.64712749594611e-13	2	FishWGD	protein_coding
ENSDARG00000095443	ENSDARG00000092581	or125-3	or126-3	7.5246176862469e-24	1.21354573626544e-11	2	FishWGD	protein_coding
ENSDARG00000098989	ENSDARG00000008948	PLA2G3 (1 to many)	PLA2G3 (1 to many)	4.86133044013874e-38	2.75680359338383e-11	5	FishWGD	protein_coding
ENSDARG00000054560	ENSDARG00000032963	her15.2	her12	8.47340593906441e-68	8.66073045063931e-10	6	FishWGD	protein_coding
ENSDARG00000055395	ENSDARG00000030896	foxq1b	foxq1a	1.38137864986372e-12	0.00146672915350863	4	FishWGD	protein_coding
ENSDARG00000002750	ENSDARG00000038737	phf20a	phf20b	5.24806464320785e-88	2.56192685152972e-11	7	FishWGD	protein_coding
ENSDARG00000098520	ENSDARG00000098821	SEC14L1 (1 to many)	sec14l1	3.65448391282322e-145	8.89261435996334e-09	7	Older	protein_coding
ENSDARG00000075634	ENSDARG00000105247	si:ch211-225k7.4	CR391991.5	0.016066630541743	1.54096019679416e-10	1	FishWGD	protein_coding
ENSDARG00000094716	ENSDARG00000104524	si:dkey-83f18.6	CR391991.4	0.016066630541743	2.58298517496701e-10	1	FishWGD	protein_coding
ENSDARG00000078671	ENSDARG00000071011	cdk5r2b	cdk5r2a	1.61516813308473e-116	7.00469288807057e-19	7	FishWGD	protein_coding
ENSDARG00000061421	ENSDARG00000077791	BRSK2 (1 to many)	BRSK2 (1 to many)	7.63727370777758e-79	9.47272054762985e-05	6	Younger	protein_coding
ENSDARG00000061101	ENSDARG00000079931	snx19a	snx19b	1.14880157786302e-112	4.71271491866129e-21	7	FishWGD	protein_coding
ENSDARG00000026322	ENSDARG00000031814	dhrs13a.1	dhrs13b	7.39950959755394e-28	9.53468865296541e-10	5	FishWGD	protein_coding
ENSDARG00000011196	ENSDARG00000102696	dnajc11a	dnajc11b	1.88960972386519e-141	4.28631275037449e-18	7	FishWGD	protein_coding
ENSDARG00000043736	ENSDARG00000104524	si:ch211-282j17.8	CR391991.4	0.016066630541743	1.98920513199104e-10	1	FishWGD	protein_coding
ENSDARG00000104690	ENSDARG00000096141	BX927193.2	zgc:173624	5.80147541792671e-09	1.13258282851191e-12	4	FishWGD	protein_coding
ENSDARG00000093312	ENSDARG00000014624	si:dkey-83f18.4	si:dkeyp-94g1.1	0.016066630541743	1.938353769635e-10	1	FishWGD	protein_coding
ENSDARG00000057949	ENSDARG00000059682	slc43a3b	slc43a3a	1.46254395212334e-34	2.43355434889271e-11	6	FishWGD	protein_coding
ENSDARG00000053114	ENSDARG00000105247	si:ch211-272h9.3	CR391991.5	0.016066630541743	2.50154044870826e-10	1	FishWGD	protein_coding
ENSDARG00000104225	ENSDARG00000010953	ndel1b	ndel1a	1.64671533335287e-70	2.8490760155897e-24	6	FishWGD	protein_coding
ENSDARG00000030750	ENSDARG00000027153	gabrr3b	gabrr3a	2.35233732799698e-48	0.00456260842046244	5	FishWGD	protein_coding
ENSDARG00000019130	ENSDARG00000090752	plk2b	plk2a	3.1671897271214e-29	0.0337360237843798	6	FishWGD	protein_coding
ENSDARG00000059026	ENSDARG00000052064	zgc:123217	si:dkeyp-93a5.2	6.02277250897683e-18	0.225635698611136	4	FishWGD	protein_coding
ENSDARG00000075990	ENSDARG00000099240	acap3a	acap3b	6.47504380474214e-53	1.10405387778597e-21	7	FishWGD	protein_coding
ENSDARG00000055644	ENSDARG00000101956	prss60.2	CU571315.2	1.42401806540899e-39	0.00016191370880802	5	FishWGD	protein_coding
ENSDARG00000003210	ENSDARG00000101363	ANO2 (1 to many)	ano2	8.84904799692204e-126	7.48590424734244e-26	7	FishWGD	protein_coding
ENSDARG00000076434	ENSDARG00000021255	ARHGAP22 (1 to many)	arhgap22	2.17507248268911e-133	1.15318415987228e-14	7	FishWGD	protein_coding
ENSDARG00000105001	ENSDARG00000054645	zgc:91999	si:ch211-51c14.1	7.81405034644673e-11	1.18050490926045e-14	1	FishWGD	protein_coding
ENSDARG00000078012	ENSDARG00000102866	zgc:162060	CR391991.1	0.016066630541743	1.85225722784367e-10	1	FishWGD	protein_coding
ENSDARG00000069430	ENSDARG00000006025	tp53i11a	tp53i11b	5.49569063539818e-32	2.08590923214211e-11	7	FishWGD	protein_coding
ENSDARG00000045592	ENSDARG00000029995	tnni2a.1	tnni2b.2	1.85091364699042e-40	1.33204375427931e-09	6	FishWGD	protein_coding
ENSDARG00000105226	ENSDARG00000091216	or109-2	or111-10	2.69937983947662e-28	5.43297284657824e-14	2	FishWGD	protein_coding
ENSDARG00000052905	ENSDARG00000101956	zgc:165423	CU571315.2	7.29004197604003e-52	2.59460443771444e-05	5	FishWGD	protein_coding
ENSDARG00000063682	ENSDARG00000061904	fhod3a	fhod3b	1.90123109500128e-55	1.90638296950332e-19	6	Vertebrata	protein_coding
ENSDARG00000013317	ENSDARG00000055518	pygmb	pygma	1.95566190644173e-82	2.33186498047322e-05	6	FishWGD	protein_coding
ENSDARG00000032831	ENSDARG00000014907	htra1a	htra1b	5.71207463048055e-60	5.5118136597564e-15	7	FishWGD	protein_coding
ENSDARG00000056773	ENSDARG00000100953	zgc:163079	si:dkeyp-93a5.2	5.82789805575158e-18	0.0112182606123046	4	FishWGD	protein_coding
ENSDARG00000031845	ENSDARG00000042551	mboat2a	mboat2b	3.95008562372198e-108	8.78976045260439e-21	7	FishWGD	protein_coding
ENSDARG00000098563	ENSDARG00000091791	or109-1	or111-5	2.69937983947662e-28	4.83718609116936e-14	2	FishWGD	protein_coding
ENSDARG00000101232	ENSDARG00000101338	pcdh1g2	BX005294.2	1.1424855901247e-61	3.69642393060536e-12	7	FishWGD	protein_coding
ENSDARG00000099509	ENSDARG00000096304	btr23	btr31	2.08053413556207e-06	0.000203825076791472	6	FishWGD	protein_coding
ENSDARG00000004232	ENSDARG00000002336	dlb	dlc	3.03662375952603e-14	1.62700928947356e-18	1	FishWGD	protein_coding
ENSDARG00000037506	ENSDARG00000015524	prps1b	prps1a	1.58572785928381e-42	9.0988117209278e-05	6	FishWGD	protein_coding
ENSDARG00000103038	ENSDARG00000034409	pik3r3a	pik3r3b	3.88460758701519e-134	2.28626677063793e-15	6	Vertebrata	protein_coding
ENSDARG00000091535	ENSDARG00000087749	ccser2b	ccser2a	1.46966930545753e-39	6.45673758588462e-10	7	FishWGD	protein_coding
ENSDARG00000070775	ENSDARG00000068283	cyp2x9	cyp2x10.2	2.08879318934315e-10	1.23061698044733e-09	1	FishWGD	protein_coding
ENSDARG00000053820	ENSDARG00000104883	pcmtd2	PCMTD2 (1 to many)	1.11593271115193e-20	1.74010602413176e-10	5	FishWGD	protein_coding
ENSDARG00000070568	ENSDARG00000101126	atad5a	atad5b	3.60681312961092e-31	5.30781652026212e-06	5	Vertebrata	protein_coding
ENSDARG00000074808	ENSDARG00000079199	megf6b	megf6a	1.59287438456647e-65	7.92366740970534e-10	6	FishWGD	protein_coding
ENSDARG00000031020	ENSDARG00000091637	pip4k2ca	pip4k2cb	2.71136012297862e-97	3.35896775293758e-25	5	FishWGD	protein_coding
ENSDARG00000074813	ENSDARG00000096304	CT030144.2	btr31	0.000154199420106119	0.283403485960846	5	FishWGD	protein_coding
ENSDARG00000038569	ENSDARG00000045444	fzd8b	fzd8a	8.20452154174845e-27	3.38439765377623e-07	5	Vertebrata	protein_coding
ENSDARG00000090023	ENSDARG00000070353	hoxc13b	hoxc13a	1.98648428670771e-61	4.04176669273915e-13	6	Clupeocephala	protein_coding
ENSDARG00000062986	ENSDARG00000040002	pnpla7a	pnpla7b	1.7096672553229e-119	8.84271052131356e-21	6	FishWGD	protein_coding
ENSDARG00000069294	ENSDARG00000070966	insl5b	insl5a	2.51402097621341e-16	1.06242669115151e-09	2	FishWGD	protein_coding
ENSDARG00000010946	ENSDARG00000053500	cbsb	cbsa	1.01843225269762e-38	8.32967497473347e-07	5	Younger	protein_coding
ENSDARG00000059978	ENSDARG00000059486	cplx4a	cplx4b	1.95860951802139e-13	1.13884227903255e-06	6	FishWGD	protein_coding
ENSDARG00000092577	ENSDARG00000093536	or125-6	or126-4	7.5246176862469e-24	1.26142297733208e-11	2	FishWGD	protein_coding
ENSDARG00000015657	ENSDARG00000069377	zgc:77112	si:dkey-242g16.2	2.25576247315299e-22	1.73395496352013e-08	3	FishWGD	protein_coding
ENSDARG00000087911	ENSDARG00000018742	psme4a	psme4b	2.91840105101752e-50	2.49304925341936e-14	7	FishWGD	protein_coding
ENSDARG00000067813	ENSDARG00000104460	zgc:171844	zgc:158654	7.33882925372309e-11	1.03893625118619e-13	1	FishWGD	protein_coding
ENSDARG00000014962	ENSDARG00000057456	ppp3cca	ppp3ccb	1.0651068682054e-43	4.04159970891427e-09	6	FishWGD	protein_coding
ENSDARG00000062483	ENSDARG00000075833	lyve1b	lyve1a	9.40288124044186e-42	1.03774357510341e-06	7	FishWGD	protein_coding
ENSDARG00000014967	ENSDARG00000013721	g6pcb	g6pca.2	5.85386363078489e-42	1.04480966551997e-11	5	FishWGD	protein_coding
ENSDARG00000002790	ENSDARG00000033899	ap2m1a	ap2m1b	1.32535124532096e-55	0.189117590460234	7	Younger	protein_coding
ENSDARG00000094714	ENSDARG00000042809	or125-2	or126-5	7.5246176862469e-24	1.3069048977301e-11	2	FishWGD	protein_coding
ENSDARG00000100269	ENSDARG00000041024	or109-7	or111-6	2.69937983947662e-28	1.35817119374813e-13	2	FishWGD	protein_coding
ENSDARG00000017154	ENSDARG00000076964	cables2b	cables2a	5.91853458862973e-42	9.94890477110418e-11	7	FishWGD	protein_coding
ENSDARG00000102720	ENSDARG00000069379	zgc:123284	zgc:158868	0.0148371337008134	0.130182637088537	1	FishWGD	protein_coding
ENSDARG00000100797	ENSDARG00000018721	NPNT (1 to many)	npnt	1.21582381723821e-50	3.64135905257657e-10	7	FishWGD	protein_coding
ENSDARG00000031240	ENSDARG00000017338	kidins220a	kidins220b	6.19571258421726e-150	3.50488089195394e-28	7	FishWGD	protein_coding
ENSDARG00000000837	ENSDARG00000069302	snx9a	snx9b	5.43161977138585e-18	2.83260739448852e-07	6	FishWGD	protein_coding
ENSDARG00000087870	ENSDARG00000093008	adgrf3a	adgrf3b	6.63757937411819e-77	9.9618211982409e-18	6	FishWGD	protein_coding
ENSDARG00000018797	ENSDARG00000008219	crygmxl1	crygm4	1.64297895284043e-14	5.37024186915008e-12	1	FishWGD	protein_coding
ENSDARG00000052277	ENSDARG00000052016	cabp2b	cabp2a	3.20461839596097e-32	1.46239571059661e-10	7	FishWGD	protein_coding
ENSDARG00000076969	ENSDARG00000034707	ftr22	ftr85	0.00103520303761834	2.3420845828202e-07	2	Clupeocephala	protein_coding
ENSDARG00000077645	ENSDARG00000074600	GPR78 (1 to many)	gpr78a	6.10330284863238e-51	5.50286028293149e-06	3	FishWGD	protein_coding
ENSDARG00000091956	ENSDARG00000045147	tmem184bb	tmem184ba	1.08507080164577e-69	1.35023196656154e-07	6	FishWGD	protein_coding
ENSDARG00000061579	ENSDARG00000020924	myo1cb	myo1ca	6.24559241214517e-101	3.49707974856358e-14	6	FishWGD	protein_coding
ENSDARG00000025505	ENSDARG00000104524	si:ch73-335d12.2	CR391991.4	0.016066630541743	2.07139499646198e-10	1	FishWGD	protein_coding
ENSDARG00000015445	ENSDARG00000041295	lim2.4	lim2.5	1.08863719356068e-34	3.20744623145873e-26	6	FishWGD	protein_coding
ENSDARG00000075634	ENSDARG00000091083	si:ch211-225k7.4	si:ch211-195j11.27	0.016066630541743	1.3857294563821e-10	1	FishWGD	protein_coding
ENSDARG00000061858	ENSDARG00000096975	zgc:153968	si:dkeyp-93a5.3	6.11392291854047e-18	0.0129566647117351	4	FishWGD	protein_coding
ENSDARG00000099646	ENSDARG00000078940	pcdh1g3	pcdh2g12	1.1424855901247e-61	4.7792817309884e-12	7	FishWGD	protein_coding
ENSDARG00000013979	ENSDARG00000102367	ndfip1	ndfip1l	9.9568909102253e-147	1.86731578674672e-20	7	FishWGD	protein_coding
ENSDARG00000076850	ENSDARG00000094005	si:ch211-157b11.14	si:dkey-98j1.5	7.33814140900263e-08	2.74360960307683e-11	1	FishWGD	protein_coding
ENSDARG00000056439	ENSDARG00000055839	march4	MARCH4 (1 to many)	0.000390481195642161	0.0253787722352119	6	FishWGD	protein_coding
ENSDARG00000014047	ENSDARG00000036376	cldn7b	cldn7a	1.376215539478e-83	7.24269554928544e-15	5	FishWGD	protein_coding
ENSDARG00000102929	ENSDARG00000058857	zgc:101715	zgc:112052	8.09431621313063e-50	1.43150695117699e-09	6	FishWGD	protein_coding
ENSDARG00000096546	ENSDARG00000038446	nrp2a	nrp2b	2.70437852508873e-33	0.000495025433229416	6	FishWGD	protein_coding
ENSDARG00000078245	ENSDARG00000062711	gal3st1b	gal3st1a	1.09729372503533e-154	1.13354228935714e-31	6	FishWGD	protein_coding
ENSDARG00000102858	ENSDARG00000041998	CD200 (1 to many)	CD200 (1 to many)	1.17503718321458e-77	3.73343443964341e-30	6	FishWGD	protein_coding
ENSDARG00000104853	ENSDARG00000062045	il1rapl1b	il1rapl1a	3.66875192131724e-35	0.144831098616353	6	FishWGD	protein_coding
ENSDARG00000102178	ENSDARG00000061196	emilin2b	emilin2a	6.32625925058805e-95	1.20054584290639e-22	7	FishWGD	protein_coding
ENSDARG00000076962	ENSDARG00000077284	gdpd5b	gdpd5a	9.98556723583658e-71	1.75261067754199e-22	6	FishWGD	protein_coding
ENSDARG00000092577	ENSDARG00000042809	or125-6	or126-5	7.5246176862469e-24	1.27625045798213e-11	2	FishWGD	protein_coding
ENSDARG00000004049	ENSDARG00000008803	marcksa	marcksb	4.22112945470656e-66	1.43898847844727e-27	4	FishWGD	protein_coding
ENSDARG00000075592	ENSDARG00000046148	tnfaip8l2a	tnfaip8l2b	2.4797561658285e-50	1.34200224328141e-13	6	FishWGD	protein_coding
ENSDARG00000013763	ENSDARG00000041703	RRBP1 (1 to many)	rrbp1b	8.97790626696981e-20	0.29666187406258	7	FishWGD	protein_coding
ENSDARG00000075147	ENSDARG00000087745	lrrc38a	lrrc38b	6.18346702115613e-129	1.19540090473973e-15	7	FishWGD	protein_coding
ENSDARG00000100352	ENSDARG00000103811	aglb	agla	1.82344417678604e-50	2.80293521286989e-12	7	FishWGD	protein_coding
ENSDARG00000005762	ENSDARG00000076623	col14a1a	COL14A1 (1 to many)	7.05937212355905e-46	3.73450934518207e-13	6	FishWGD	protein_coding
ENSDARG00000103193	ENSDARG00000055730	TRIM35 (1 to many)	trim35-29	1.67366929953695e-06	0.0033015842104589	2	FishWGD	protein_coding
ENSDARG00000092112	ENSDARG00000036721	tomm40	tomm40l	6.12714893898031e-46	4.39323914063854e-18	6	FishWGD	protein_coding
ENSDARG00000023053	ENSDARG00000042055	fam129ab	fam129aa	2.64302719852109e-62	2.8719893255656e-09	7	FishWGD	protein_coding
ENSDARG00000059340	ENSDARG00000076070	dlgap2a	DLGAP2 (1 to many)	7.57694549790962e-48	1.078304210877e-24	4	FishWGD	protein_coding
ENSDARG00000104924	ENSDARG00000067701	MYOZ3 (1 to many)	myoz3a	4.17882418316307e-47	1.15706322803219e-11	6	FishWGD	protein_coding
ENSDARG00000077353	ENSDARG00000075670	rerea	rereb	1.82868376166052e-133	2.16150454631212e-32	7	FishWGD	protein_coding
ENSDARG00000024740	ENSDARG00000037921	gng13a	gng13b	2.06261629633523e-45	3.9770377245242e-10	5	FishWGD	protein_coding
ENSDARG00000093876	ENSDARG00000103510	si:dkey-28d5.10	CR391991.2	0.016066630541743	2.15927394291008e-10	1	FishWGD	protein_coding
ENSDARG00000013598	ENSDARG00000009511	tnfb	tnfa	3.15417695910363e-09	0.00032755651157797	5	FishWGD	protein_coding
ENSDARG00000078821	ENSDARG00000104524	si:ch211-225k7.5	CR391991.4	0.016066630541743	1.55409788311217e-10	1	FishWGD	protein_coding
ENSDARG00000059806	ENSDARG00000015290	sacm1lb	sacm1la	3.36130395418071e-55	7.11643128652018e-15	6	FishWGD	protein_coding
ENSDARG00000033901	ENSDARG00000032614	msi2a	msi2b	2.75245667522264e-33	7.37249073541151e-14	6	FishWGD	protein_coding
ENSDARG00000068992	ENSDARG00000037403	hspa8	HSPA8 (1 to many)	1.67217981227457e-34	2.71070797401927e-13	4	FishWGD	protein_coding
ENSDARG00000055332	ENSDARG00000014624	si:dkey-28d5.11	si:dkeyp-94g1.1	0.016066630541743	2.05173850916977e-10	1	FishWGD	protein_coding
ENSDARG00000094903	ENSDARG00000098811	si:ch211-231i17.4	CABZ01021450.1	1.37189298797814e-09	1.60753508065749e-12	4	FishWGD	protein_coding
ENSDARG00000024708	ENSDARG00000005690	slc25a23b	slc25a23a	2.53527204118286e-10	0.000693789771032797	5	FishWGD	protein_coding
ENSDARG00000020405	ENSDARG00000067605	napab	napaa	1.4206637912125e-17	0.169277814822199	6	FishWGD	protein_coding
ENSDARG00000003971	ENSDARG00000053499	isl2a	isl2b	9.22397679632042e-140	3.08032202958025e-29	5	FishWGD	protein_coding
